TransactionID,InvestmentID,Type,Quantity,TransactionDate
21190,518,Sell,13,2020-02-02
21191,657,Buy,85,2020-03-22
21192,717,Sell,37,2020-12-06
21193,37,Buy,10,2019-05-18
21194,1928,Sell,36,2020-07-10
21195,1559,Sell,94,2019-07-12
21196,1892,Sell,55,2021-08-25
21197,1454,Sell,64,2020-07-21
21198,1395,Buy,84,2020-01-02
21199,196,Buy,35,2023-06-24
21200,10,Buy,30,2022-10-30
21201,1866,Buy,69,2023-10-28
21202,606,Sell,32,2020-10-31
21203,144,Sell,81,2021-08-29
21204,979,Buy,88,2020-08-31
21205,204,Buy,86,2020-03-24
21206,1695,Buy,29,2021-03-06
21207,1261,Buy,33,2019-11-01
21208,755,Sell,31,2020-10-02
21209,452,Buy,82,2023-08-06
21210,74,Sell,33,2020-08-14
21211,27,Sell,6,2020-08-12
21212,1698,Sell,41,2024-01-22
21213,436,Buy,4,2023-10-25
21214,589,Sell,58,2020-04-16
21215,789,Buy,98,2022-04-26
21216,1648,Sell,99,2021-10-31
21217,1978,Buy,29,2021-10-27
21218,435,Sell,56,2022-01-04
21219,1114,Buy,57,2019-07-04
21220,1120,Sell,84,2022-06-22
21221,821,Sell,58,2020-05-26
21222,534,Buy,6,2024-03-05
21223,1584,Buy,70,2020-10-31
21224,871,Buy,62,2020-05-09
21225,749,Sell,86,2023-04-01
21226,16,Sell,24,2022-06-26
21227,764,Buy,69,2022-08-01
21228,1644,Buy,90,2022-07-18
21229,1311,Buy,80,2023-11-05
21230,565,Buy,73,2023-01-14
21231,922,Buy,53,2023-11-15
21232,125,Sell,72,2021-04-05
21233,1685,Sell,47,2023-12-20
21234,1639,Buy,94,2024-04-14
21235,1627,Sell,26,2019-07-30
21236,14,Sell,32,2023-06-02
21237,636,Buy,56,2021-03-18
21238,1131,Buy,30,2019-08-18
21239,222,Buy,86,2019-09-05
21240,1584,Sell,88,2021-05-12
21241,1139,Buy,30,2020-11-21
21242,1412,Sell,85,2020-10-17
21243,1667,Buy,73,2020-09-29
21244,1253,Sell,40,2022-05-24
21245,1024,Sell,19,2022-05-08
21246,1335,Buy,3,2021-02-27
21247,843,Sell,41,2022-05-06
21248,23,Buy,33,2021-03-09
21249,1689,Sell,70,2021-08-18
21250,397,Sell,69,2023-05-10
21251,1343,Sell,71,2024-02-17
21252,1473,Sell,58,2021-04-24
21253,1237,Sell,53,2021-03-29
21254,1219,Sell,80,2023-05-26
21255,1924,Sell,78,2024-03-15
21256,1406,Buy,46,2022-05-31
21257,1570,Sell,56,2021-07-25
21258,313,Buy,77,2021-11-28
21259,162,Buy,29,2020-08-05
21260,1375,Sell,78,2023-05-22
21261,695,Sell,63,2023-04-03
21262,224,Buy,44,2020-11-15
21263,305,Buy,13,2022-06-06
21264,1542,Sell,81,2019-10-30
21265,101,Sell,55,2023-08-14
21266,591,Sell,28,2023-11-24
21267,1934,Sell,54,2020-02-02
21268,1462,Buy,30,2022-01-22
21269,957,Sell,81,2019-09-21
21270,1240,Sell,48,2021-10-11
21271,1651,Buy,60,2019-10-10
21272,1536,Buy,19,2023-11-17
21273,1620,Buy,78,2021-08-20
21274,684,Sell,10,2021-06-01
21275,172,Buy,81,2021-01-18
21276,516,Buy,65,2023-05-15
21277,320,Sell,24,2022-08-23
21278,427,Buy,94,2021-03-18
21279,1929,Sell,46,2020-05-29
21280,451,Sell,42,2024-02-05
21281,782,Buy,68,2021-11-19
21282,656,Buy,69,2022-12-18
21283,1231,Sell,18,2023-09-06
21284,933,Sell,80,2019-04-30
21285,1373,Buy,98,2022-02-07
21286,1459,Sell,21,2020-11-21
21287,1802,Sell,55,2022-12-13
21288,1195,Buy,8,2020-07-12
21289,511,Sell,34,2019-09-06
21290,1610,Sell,62,2020-01-23
21291,1082,Buy,99,2021-09-03
21292,458,Buy,27,2021-12-18
21293,646,Buy,7,2019-05-29
21294,1470,Sell,86,2021-01-12
21295,1781,Sell,19,2021-03-24
21296,160,Sell,1,2020-10-20
21297,445,Buy,68,2020-10-21
21298,1250,Sell,46,2023-10-05
21299,822,Sell,62,2021-12-13
21300,1438,Buy,95,2019-07-21
21301,1948,Buy,60,2024-02-09
21302,1994,Sell,92,2022-01-22
21303,209,Buy,70,2022-07-23
21304,502,Sell,33,2020-03-22
21305,1679,Sell,91,2024-03-30
21306,1099,Sell,7,2020-08-19
21307,437,Sell,17,2023-11-07
21308,210,Buy,2,2021-03-20
21309,1915,Buy,68,2021-11-16
21310,1370,Buy,42,2019-06-22
21311,1542,Buy,53,2020-01-12
21312,1364,Sell,5,2019-08-21
21313,214,Buy,51,2019-07-08
21314,73,Sell,87,2023-12-14
21315,1381,Sell,17,2022-06-04
21316,11,Sell,5,2020-07-08
21317,388,Sell,23,2020-09-29
21318,101,Buy,29,2019-11-01
21319,1566,Sell,69,2021-03-23
21320,1282,Buy,79,2020-04-26
21321,1016,Sell,5,2023-09-15
21322,452,Buy,30,2020-10-08
21323,1866,Sell,69,2019-05-18
21324,1064,Buy,96,2021-10-25
21325,122,Sell,89,2023-10-01
21326,734,Buy,48,2023-01-23
21327,739,Buy,17,2023-08-13
21328,1399,Buy,12,2019-08-16
21329,1931,Buy,57,2019-05-13
21330,1393,Sell,49,2020-03-11
21331,38,Sell,85,2019-09-28
21332,182,Sell,11,2019-06-16
21333,393,Sell,63,2021-04-13
21334,581,Sell,13,2024-03-01
21335,1472,Buy,19,2020-07-27
21336,249,Sell,24,2022-11-20
21337,1643,Buy,55,2022-04-22
21338,775,Sell,38,2021-02-07
21339,439,Buy,62,2019-08-31
21340,1211,Sell,71,2021-04-09
21341,212,Buy,49,2021-10-31
21342,86,Sell,4,2023-08-02
21343,30,Buy,61,2022-07-27
21344,1991,Sell,88,2021-09-15
21345,759,Buy,89,2020-10-28
21346,1850,Buy,83,2021-08-24
21347,439,Sell,35,2023-01-21
21348,1094,Sell,36,2024-03-22
21349,1736,Buy,5,2022-12-14
21350,1497,Buy,29,2023-06-23
21351,14,Sell,94,2019-12-12
21352,147,Sell,17,2024-04-12
21353,1052,Sell,79,2020-09-11
21354,1038,Sell,87,2024-03-24
21355,936,Sell,72,2023-08-23
21356,717,Sell,39,2019-06-06
21357,1241,Sell,95,2024-01-25
21358,733,Buy,27,2022-03-25
21359,1372,Sell,48,2024-01-18
21360,202,Buy,64,2021-01-01
21361,1305,Buy,68,2021-05-04
21362,1333,Sell,94,2021-08-24
21363,1986,Sell,98,2020-01-05
21364,1945,Sell,87,2023-05-30
21365,42,Buy,11,2021-03-07
21366,1382,Buy,69,2021-04-30
21367,630,Buy,27,2021-07-13
21368,1857,Buy,17,2021-06-12
21369,39,Sell,77,2021-06-10
21370,92,Buy,98,2022-01-10
21371,527,Buy,94,2020-04-08
21372,17,Sell,3,2022-10-23
21373,94,Sell,66,2020-10-14
21374,1070,Sell,44,2022-12-28
21375,1866,Buy,59,2020-09-23
21376,1789,Buy,46,2019-09-26
21377,1985,Buy,13,2023-11-06
21378,1863,Sell,18,2023-06-13
21379,1132,Buy,57,2022-03-11
21380,1077,Buy,27,2023-09-17
21381,1412,Buy,90,2022-08-21
21382,752,Sell,51,2023-08-04
21383,1505,Buy,10,2021-07-23
21384,1624,Buy,70,2019-07-26
21385,663,Sell,78,2019-10-14
21386,472,Buy,74,2019-12-31
21387,1300,Buy,32,2023-05-12
21388,281,Buy,9,2022-04-10
21389,1962,Sell,76,2023-01-31
21390,1773,Buy,14,2021-04-26
21391,1971,Sell,19,2023-07-31
21392,1241,Buy,31,2023-03-15
21393,1129,Buy,55,2024-03-17
21394,1644,Buy,72,2021-12-28
21395,1272,Sell,25,2021-09-11
21396,948,Buy,71,2019-10-17
21397,877,Buy,15,2022-11-20
21398,231,Sell,77,2022-04-02
21399,1832,Sell,21,2020-03-30
21400,1730,Buy,38,2023-06-12
21401,1960,Buy,25,2023-09-26
21402,1178,Sell,38,2023-03-07
21403,1976,Sell,8,2023-11-23
21404,586,Sell,74,2020-07-03
21405,654,Buy,71,2023-02-08
21406,443,Buy,21,2022-03-06
21407,977,Sell,60,2020-11-06
21408,497,Sell,46,2023-11-23
21409,125,Buy,26,2021-03-16
21410,649,Buy,7,2020-07-06
21411,1186,Buy,29,2023-04-05
21412,534,Buy,90,2020-01-03
21413,777,Sell,84,2023-03-23
21414,291,Buy,47,2023-03-29
21415,363,Buy,78,2022-10-18
21416,608,Sell,83,2021-07-10
21417,796,Buy,92,2022-09-19
21418,343,Sell,77,2023-12-05
21419,908,Buy,6,2023-11-15
21420,599,Sell,13,2020-09-01
21421,1920,Buy,74,2020-08-09
21422,742,Sell,10,2019-12-25
21423,148,Sell,33,2021-06-25
21424,1519,Buy,84,2023-04-21
21425,157,Sell,32,2022-09-26
21426,1080,Sell,70,2019-07-10
21427,730,Sell,31,2021-03-22
21428,751,Buy,69,2021-02-08
21429,1500,Sell,88,2023-08-31
21430,617,Buy,73,2022-03-20
21431,648,Buy,66,2022-09-18
21432,94,Buy,73,2024-01-01
21433,1858,Buy,74,2019-12-10
21434,1320,Buy,86,2024-03-20
21435,620,Sell,28,2020-01-24
21436,1419,Buy,99,2021-09-23
21437,870,Buy,14,2022-01-01
21438,228,Buy,48,2021-03-09
21439,172,Sell,6,2022-05-27
21440,1712,Buy,8,2021-11-27
21441,964,Buy,5,2021-12-20
21442,783,Buy,87,2023-12-30
21443,1565,Sell,40,2023-05-14
21444,1499,Sell,97,2019-11-01
21445,344,Sell,43,2022-11-05
21446,157,Sell,89,2024-03-01
21447,790,Buy,29,2019-07-26
21448,1766,Buy,69,2019-07-06
21449,1356,Buy,35,2021-11-26
21450,1754,Sell,72,2022-05-25
21451,290,Sell,2,2023-09-05
21452,1041,Sell,19,2024-03-05
21453,659,Sell,51,2021-12-01
21454,507,Sell,24,2021-11-10
21455,603,Buy,46,2023-06-29
21456,1944,Buy,30,2023-12-30
21457,1211,Buy,1,2021-11-13
21458,15,Buy,49,2020-12-24
21459,674,Buy,96,2021-08-01
21460,835,Buy,47,2023-12-23
21461,1246,Sell,7,2019-10-31
21462,1974,Buy,73,2024-04-28
21463,1865,Sell,58,2020-12-23
21464,1525,Buy,47,2021-08-27
21465,1193,Buy,5,2020-03-08
21466,1388,Sell,45,2021-10-20
21467,1904,Sell,31,2020-10-08
21468,1567,Buy,16,2024-01-07
21469,355,Buy,20,2021-06-23
21470,1601,Buy,3,2022-10-12
21471,381,Sell,14,2019-09-16
21472,474,Sell,25,2020-04-01
21473,1972,Buy,32,2020-09-09
21474,729,Sell,43,2022-04-19
21475,693,Buy,11,2021-02-16
21476,631,Sell,21,2019-06-01
21477,258,Buy,47,2020-08-06
21478,1051,Buy,36,2020-06-07
21479,1034,Sell,6,2023-04-26
21480,1631,Sell,59,2021-10-05
21481,408,Buy,60,2019-07-18
21482,1905,Sell,25,2020-01-06
21483,884,Sell,71,2023-07-11
21484,1402,Buy,15,2022-04-19
21485,1065,Buy,91,2024-04-03
21486,1717,Buy,36,2019-09-13
21487,1303,Buy,1,2023-01-25
21488,606,Buy,19,2022-09-28
21489,823,Sell,93,2020-09-07
21490,294,Buy,76,2022-04-28
21491,1477,Sell,69,2021-05-26
21492,1392,Sell,53,2022-08-19
21493,1732,Sell,86,2022-12-03
21494,305,Buy,96,2022-12-11
21495,1153,Sell,73,2020-01-19
21496,1986,Sell,37,2020-08-20
21497,257,Sell,48,2020-11-12
21498,496,Sell,55,2019-11-30
21499,694,Sell,8,2022-10-30
21500,243,Buy,35,2020-09-03
21501,1059,Sell,93,2019-10-02
21502,755,Sell,68,2020-07-04
21503,787,Sell,91,2021-10-10
21504,395,Buy,26,2020-08-08
21505,536,Sell,37,2020-11-21
21506,770,Buy,36,2021-09-28
21507,1802,Sell,56,2021-07-02
21508,1163,Sell,82,2019-08-31
21509,447,Sell,97,2020-04-09
21510,338,Buy,4,2020-10-25
21511,1208,Sell,79,2022-01-11
21512,1463,Buy,43,2021-11-27
21513,178,Buy,79,2020-10-09
21514,505,Buy,74,2022-03-19
21515,101,Buy,20,2022-10-14
21516,820,Buy,63,2021-09-18
21517,1047,Buy,56,2023-08-26
21518,211,Sell,99,2021-07-07
21519,934,Buy,95,2022-10-15
21520,1049,Sell,20,2023-11-16
21521,400,Sell,66,2021-03-31
21522,1003,Buy,3,2024-01-14
21523,1879,Buy,91,2020-07-10
21524,1406,Buy,89,2020-04-12
21525,236,Buy,97,2022-07-11
21526,1828,Buy,99,2021-08-09
21527,245,Buy,62,2022-01-14
21528,1708,Sell,18,2023-03-09
21529,568,Sell,12,2020-07-13
21530,1376,Buy,10,2023-11-03
21531,1336,Sell,48,2021-09-17
21532,1754,Buy,84,2020-06-02
21533,1717,Sell,55,2021-07-08
21534,323,Sell,95,2023-11-15
21535,385,Buy,48,2024-01-04
21536,1010,Sell,60,2023-11-13
21537,1066,Sell,63,2021-01-21
21538,1773,Buy,64,2022-01-01
21539,1220,Buy,39,2019-05-14
21540,238,Buy,8,2021-03-28
21541,441,Sell,17,2023-04-02
21542,665,Sell,52,2023-11-24
21543,1190,Buy,43,2022-05-22
21544,554,Sell,91,2021-05-26
21545,418,Buy,34,2022-03-16
21546,636,Buy,5,2020-04-29
21547,1863,Buy,56,2021-07-08
21548,1233,Sell,38,2022-10-16
21549,1238,Buy,96,2020-10-31
21550,1574,Sell,9,2024-02-19
21551,954,Buy,95,2022-09-07
21552,134,Sell,81,2022-08-08
21553,1756,Sell,38,2020-10-28
21554,691,Sell,74,2020-05-27
21555,1949,Sell,34,2020-02-05
21556,1101,Sell,39,2021-02-25
21557,1578,Sell,81,2021-12-12
21558,910,Sell,32,2021-04-22
21559,234,Buy,97,2021-08-11
21560,797,Sell,83,2020-12-25
21561,204,Sell,4,2023-02-26
21562,759,Buy,94,2020-03-08
21563,1252,Buy,65,2020-12-05
21564,1792,Sell,5,2021-08-25
21565,1949,Sell,39,2020-11-05
21566,1178,Buy,19,2022-05-02
21567,1593,Buy,75,2019-06-17
21568,350,Sell,10,2021-03-02
21569,555,Buy,36,2022-07-08
21570,319,Sell,5,2020-08-30
21571,409,Buy,94,2023-06-05
21572,1629,Buy,25,2021-06-14
21573,293,Sell,82,2020-12-31
21574,1337,Buy,96,2022-07-26
21575,985,Sell,67,2023-04-14
21576,1205,Buy,99,2021-04-27
21577,1178,Buy,15,2020-04-12
21578,628,Sell,14,2024-04-22
21579,1087,Buy,28,2021-12-06
21580,1293,Buy,62,2019-05-05
21581,1980,Sell,94,2022-12-27
21582,1022,Buy,87,2022-12-31
21583,90,Buy,83,2024-04-13
21584,471,Buy,52,2023-01-16
21585,532,Sell,69,2019-08-16
21586,639,Buy,24,2021-03-12
21587,883,Sell,86,2023-04-25
21588,369,Buy,36,2020-05-22
21589,1882,Buy,99,2020-04-21
21590,1875,Sell,67,2021-08-07
21591,1438,Buy,56,2019-05-08
21592,1362,Sell,40,2022-09-15
21593,67,Sell,21,2020-07-09
21594,1097,Buy,19,2023-12-08
21595,1411,Sell,6,2020-08-29
21596,1977,Sell,59,2023-12-02
21597,1038,Buy,95,2019-07-01
21598,780,Sell,83,2023-08-28
21599,781,Buy,33,2024-01-15
21600,894,Buy,18,2019-10-20
21601,860,Buy,57,2021-04-29
21602,1862,Buy,72,2020-08-01
21603,1284,Sell,88,2023-06-11
21604,1258,Buy,90,2019-09-23
21605,752,Buy,47,2023-10-24
21606,1726,Sell,71,2024-02-15
21607,512,Buy,54,2019-12-29
21608,1578,Sell,2,2023-12-02
21609,500,Sell,39,2020-12-25
21610,764,Sell,47,2024-03-27
21611,1699,Buy,18,2023-06-08
21612,1275,Buy,59,2023-09-19
21613,1418,Sell,97,2019-05-15
21614,700,Buy,51,2020-07-26
21615,1564,Sell,79,2021-06-02
21616,1051,Sell,32,2022-08-23
21617,569,Sell,30,2021-12-04
21618,339,Sell,6,2021-01-14
21619,921,Buy,80,2020-08-13
21620,1328,Buy,24,2021-10-03
21621,184,Buy,46,2019-11-11
21622,1010,Sell,59,2020-08-10
21623,1620,Buy,24,2021-06-28
21624,38,Buy,29,2022-10-20
21625,839,Sell,58,2024-02-08
21626,1736,Buy,20,2023-12-14
21627,1886,Sell,91,2022-01-17
21628,425,Sell,38,2022-05-03
21629,1479,Sell,40,2020-09-06
21630,477,Sell,38,2023-07-18
21631,1236,Buy,43,2024-04-05
21632,80,Sell,33,2021-02-14
21633,330,Buy,96,2019-08-17
21634,1711,Buy,45,2020-01-14
21635,577,Buy,45,2019-05-06
21636,1783,Sell,57,2020-12-30
21637,1083,Buy,64,2023-05-27
21638,1852,Buy,21,2019-06-08
21639,746,Sell,81,2023-08-13
21640,767,Sell,33,2024-01-12
21641,569,Buy,7,2020-10-08
21642,337,Buy,1,2020-03-31
21643,1202,Sell,62,2019-09-11
21644,1741,Buy,58,2022-04-30
21645,1125,Sell,46,2024-03-18
21646,2,Sell,66,2020-06-21
21647,1260,Buy,99,2021-10-19
21648,1242,Sell,47,2022-02-27
21649,1556,Buy,82,2021-07-01
21650,661,Sell,10,2021-12-08
21651,1256,Sell,86,2019-07-17
21652,1687,Buy,28,2023-05-25
21653,841,Sell,99,2022-03-25
21654,208,Buy,26,2021-08-17
21655,1214,Buy,69,2023-10-03
21656,1985,Buy,86,2023-05-01
21657,1611,Buy,57,2021-08-14
21658,245,Sell,3,2019-12-04
21659,402,Buy,93,2019-09-12
21660,1271,Sell,9,2019-12-11
21661,1878,Buy,64,2022-07-31
21662,519,Sell,39,2022-12-31
21663,1755,Buy,73,2021-02-16
21664,1449,Buy,40,2022-11-17
21665,809,Sell,60,2022-08-04
21666,1918,Sell,71,2023-06-01
21667,543,Sell,30,2023-07-24
21668,465,Sell,4,2020-08-10
21669,1936,Buy,85,2020-01-27
21670,387,Buy,67,2019-07-26
21671,91,Sell,8,2023-10-13
21672,1822,Buy,90,2019-07-09
21673,1198,Sell,88,2021-03-02
21674,1904,Sell,71,2020-05-03
21675,469,Buy,44,2019-08-27
21676,1311,Sell,40,2020-06-24
21677,1512,Buy,91,2024-01-26
21678,1074,Buy,80,2021-07-22
21679,1557,Sell,93,2020-12-31
21680,540,Buy,84,2020-08-31
21681,976,Buy,4,2019-09-21
21682,1645,Sell,13,2020-04-25
21683,1807,Sell,26,2021-10-20
21684,1778,Sell,37,2020-08-31
21685,1815,Sell,47,2023-12-02
21686,1298,Buy,66,2021-05-17
21687,1427,Buy,86,2022-11-23
21688,1855,Sell,92,2021-03-26
21689,859,Buy,41,2023-12-30
21690,17,Buy,40,2022-02-10
21691,1497,Buy,78,2021-11-12
21692,1524,Buy,1,2023-02-12
21693,1851,Sell,85,2020-11-28
21694,883,Buy,97,2021-03-30
21695,1152,Buy,11,2021-10-19
21696,54,Sell,35,2020-12-20
21697,1479,Buy,7,2023-07-12
21698,1916,Buy,90,2021-04-06
21699,134,Sell,20,2023-06-25
21700,271,Sell,85,2023-09-01
21701,1698,Sell,86,2023-10-11
21702,1834,Sell,52,2020-04-28
21703,386,Sell,75,2023-08-03
21704,1556,Buy,91,2023-11-30
21705,483,Buy,11,2022-10-25
21706,1943,Buy,50,2019-08-07
21707,1101,Sell,44,2020-12-01
21708,971,Sell,47,2020-07-09
21709,1827,Sell,86,2021-04-03
21710,888,Sell,64,2023-07-10
21711,391,Buy,45,2020-09-05
21712,445,Sell,67,2023-08-22
21713,796,Sell,99,2022-03-08
21714,1965,Sell,58,2022-08-04
21715,141,Buy,5,2023-08-17
21716,1827,Buy,24,2020-08-04
21717,281,Buy,88,2022-03-29
21718,41,Sell,30,2020-08-14
21719,1267,Buy,84,2021-04-15
21720,1175,Buy,31,2023-10-03
21721,1510,Buy,52,2020-06-23
21722,1921,Buy,28,2021-03-27
21723,1230,Buy,87,2020-07-03
21724,1542,Buy,25,2024-04-20
21725,1964,Sell,63,2019-09-01
21726,1771,Buy,45,2021-08-01
21727,317,Buy,91,2019-05-08
21728,1545,Buy,83,2023-05-05
21729,758,Buy,46,2022-01-14
21730,1379,Buy,60,2020-06-20
21731,963,Sell,91,2021-04-11
21732,848,Sell,58,2020-06-28
21733,1130,Buy,33,2021-07-22
21734,803,Sell,95,2021-06-19
21735,832,Sell,85,2021-12-17
21736,1849,Buy,25,2019-11-09
21737,653,Sell,17,2022-07-20
21738,227,Buy,2,2023-07-18
21739,1223,Buy,20,2023-07-02
21740,209,Buy,89,2021-08-23
21741,617,Sell,29,2021-08-08
21742,981,Sell,74,2024-03-21
21743,117,Buy,79,2020-05-02
21744,1463,Buy,88,2020-10-15
21745,1113,Buy,5,2020-05-17
21746,486,Sell,46,2022-11-01
21747,1720,Buy,12,2024-02-27
21748,137,Sell,49,2023-07-22
21749,1477,Buy,70,2021-05-21
21750,833,Sell,99,2020-02-25
21751,1669,Sell,38,2021-02-18
21752,1972,Sell,59,2024-01-21
21753,1733,Sell,73,2020-11-11
21754,1312,Buy,85,2021-05-10
21755,1259,Buy,40,2022-05-24
21756,537,Buy,64,2022-02-18
21757,269,Sell,41,2020-06-25
21758,1512,Sell,89,2022-08-11
21759,605,Buy,97,2022-12-26
21760,1098,Sell,72,2022-01-23
21761,850,Buy,92,2021-02-03
21762,179,Sell,71,2019-11-06
21763,494,Sell,4,2023-12-14
21764,769,Buy,85,2019-05-28
21765,1745,Sell,16,2021-05-15
21766,1489,Sell,18,2023-11-09
21767,733,Buy,84,2022-02-18
21768,1378,Buy,32,2021-03-17
21769,628,Buy,76,2019-08-21
21770,960,Buy,38,2021-07-28
21771,881,Buy,5,2024-04-16
21772,1859,Buy,92,2019-09-03
21773,1853,Sell,67,2023-05-21
21774,1272,Buy,91,2024-02-27
21775,661,Buy,27,2022-08-11
21776,768,Buy,62,2022-06-18
21777,714,Sell,42,2023-06-27
21778,345,Buy,34,2021-08-18
21779,540,Buy,87,2024-02-04
21780,1187,Sell,41,2022-08-11
21781,417,Buy,37,2020-04-19
21782,477,Sell,3,2024-04-25
21783,780,Sell,3,2024-04-26
21784,340,Sell,24,2021-01-22
21785,190,Sell,60,2020-02-22
21786,1490,Buy,56,2023-04-10
21787,1364,Buy,17,2022-01-02
21788,1799,Sell,1,2023-02-01
21789,1483,Sell,24,2023-01-26
21790,299,Sell,60,2022-10-01
21791,668,Sell,87,2024-02-03
21792,1779,Buy,29,2022-08-06
21793,1668,Sell,30,2020-07-20
21794,314,Sell,84,2023-03-15
21795,1788,Sell,43,2022-08-29
21796,1882,Sell,92,2021-02-18
21797,247,Sell,7,2020-01-11
21798,920,Sell,64,2021-10-01
21799,1105,Buy,61,2021-12-09
21800,1105,Sell,89,2020-06-07
21801,1312,Sell,94,2024-02-14
21802,1832,Sell,4,2021-04-19
21803,1910,Sell,76,2023-12-19
21804,1130,Sell,69,2020-07-07
21805,1081,Sell,77,2022-06-30
21806,1191,Buy,55,2022-07-29
21807,874,Sell,14,2021-10-26
21808,1348,Sell,16,2019-06-12
21809,286,Buy,51,2019-08-08
21810,685,Sell,43,2020-07-08
21811,1894,Buy,18,2024-01-31
21812,1874,Buy,79,2024-02-26
21813,191,Buy,48,2022-03-05
21814,445,Sell,20,2019-07-06
21815,187,Buy,35,2021-01-14
21816,1197,Buy,9,2021-07-17
21817,639,Sell,85,2019-11-29
21818,1604,Sell,61,2024-03-31
21819,34,Buy,45,2020-03-10
21820,1231,Sell,17,2023-09-15
21821,117,Buy,63,2022-12-20
21822,1605,Sell,11,2022-02-02
21823,475,Buy,97,2019-11-07
21824,1047,Buy,80,2021-02-14
21825,116,Buy,82,2021-06-06
21826,132,Sell,83,2019-06-27
21827,1856,Sell,65,2019-06-01
21828,718,Buy,87,2021-02-27
21829,1843,Sell,65,2022-10-07
21830,1312,Sell,27,2024-01-28
21831,1996,Buy,55,2019-10-08
21832,1062,Sell,76,2019-07-07
21833,1370,Buy,74,2024-03-08
21834,1793,Sell,23,2019-06-20
21835,257,Sell,30,2023-03-25
21836,1115,Buy,40,2019-05-29
21837,1851,Buy,35,2020-05-18
21838,372,Buy,33,2021-10-25
21839,985,Sell,77,2022-07-28
21840,1178,Buy,45,2021-04-27
21841,491,Buy,40,2023-02-23
21842,1227,Sell,47,2020-12-27
21843,1583,Buy,47,2021-09-20
21844,489,Sell,70,2021-06-24
21845,236,Sell,7,2021-04-26
21846,863,Buy,57,2020-07-13
21847,1510,Sell,24,2020-12-03
21848,248,Buy,43,2021-05-30
21849,1501,Buy,15,2024-04-10
21850,270,Buy,63,2022-05-18
21851,1967,Sell,15,2020-01-11
21852,1755,Buy,10,2019-08-26
21853,33,Sell,72,2019-10-17
21854,1782,Buy,71,2020-11-10
21855,1124,Sell,78,2020-10-13
21856,1012,Buy,81,2021-08-14
21857,1142,Buy,81,2021-06-27
21858,1370,Sell,57,2020-05-19
21859,1417,Sell,34,2020-03-04
21860,1609,Sell,4,2020-02-26
21861,1508,Buy,8,2023-01-04
21862,86,Buy,57,2020-08-04
21863,1552,Sell,47,2021-12-13
21864,1351,Buy,77,2024-01-24
21865,28,Buy,47,2020-10-19
21866,480,Sell,30,2021-07-21
21867,1678,Sell,67,2022-01-29
21868,1751,Buy,29,2022-02-11
21869,794,Buy,18,2019-12-14
21870,1957,Buy,42,2023-08-27
21871,820,Buy,74,2022-06-08
21872,547,Buy,70,2022-01-29
21873,257,Sell,80,2020-09-04
21874,578,Sell,23,2022-04-01
21875,1596,Sell,59,2021-11-13
21876,1085,Sell,3,2023-10-14
21877,189,Sell,89,2020-06-21
21878,1771,Sell,92,2020-07-31
21879,628,Sell,25,2021-08-11
21880,1495,Sell,17,2023-12-18
21881,331,Sell,46,2020-06-12
21882,319,Sell,66,2021-01-05
21883,1580,Buy,55,2023-01-02
21884,1229,Sell,99,2021-05-08
21885,531,Sell,25,2019-08-17
21886,1085,Sell,18,2022-12-16
21887,375,Buy,74,2021-07-23
21888,799,Sell,92,2019-06-23
21889,1618,Buy,66,2020-10-12
21890,650,Sell,5,2021-12-29
21891,1406,Buy,5,2023-08-29
21892,28,Buy,26,2022-06-03
21893,940,Sell,35,2021-05-09
21894,367,Sell,51,2024-03-24
21895,14,Sell,55,2021-10-08
21896,1814,Buy,21,2020-05-04
21897,475,Sell,86,2022-05-02
21898,1237,Sell,51,2024-01-11
21899,1940,Buy,94,2020-06-19
21900,527,Buy,38,2020-01-06
21901,1958,Buy,7,2021-02-03
21902,1251,Sell,1,2021-12-31
21903,1039,Buy,31,2023-02-11
21904,1683,Buy,11,2020-12-03
21905,928,Sell,18,2022-02-12
21906,446,Sell,77,2023-10-08
21907,1670,Buy,16,2021-07-10
21908,1243,Sell,11,2021-07-23
21909,1329,Buy,59,2022-02-16
21910,1236,Buy,98,2024-02-09
21911,382,Sell,59,2020-04-23
21912,640,Buy,81,2022-07-14
21913,1216,Sell,40,2019-07-21
21914,1032,Sell,66,2023-04-23
21915,1022,Buy,82,2023-09-27
21916,693,Sell,77,2022-03-11
21917,415,Buy,67,2023-04-26
21918,200,Buy,90,2020-02-24
21919,269,Buy,82,2021-02-27
21920,439,Sell,58,2022-07-27
21921,559,Sell,25,2023-02-22
21922,1962,Sell,90,2020-05-21
21923,504,Buy,8,2020-06-20
21924,1119,Buy,72,2020-03-21
21925,667,Buy,66,2022-01-14
21926,1807,Sell,97,2022-07-16
21927,706,Buy,63,2020-02-26
21928,1753,Buy,22,2023-12-30
21929,258,Sell,35,2021-02-15
21930,1468,Buy,34,2020-07-15
21931,1368,Sell,32,2023-12-08
21932,991,Sell,6,2021-12-27
21933,201,Buy,37,2021-12-13
21934,1315,Buy,62,2019-11-03
21935,1387,Sell,47,2023-04-09
21936,999,Sell,63,2022-03-12
21937,1284,Sell,3,2023-02-26
21938,1690,Sell,91,2023-06-12
21939,664,Sell,45,2021-01-29
21940,146,Buy,97,2022-07-25
21941,1521,Buy,9,2023-06-03
